"id","ranking","repo","url","description","lang","stars","forks","added_stars","time"
"1802","12","PathOfBuildingCommunity/PathOfBuilding","https://github.com/PathOfBuildingCommunity/PathOfBuilding","Offline build planner for Path of Exile.","Lua","2,831","1,743","60 stars today","2023-04-04 22:08:27"
"1803","13","microsoft/ML-For-Beginners","https://github.com/microsoft/ML-For-Beginners","12 weeks, 26 lessons, 52 quizzes, classic Machine Learning for all","Jupyter Notebook","46,814","9,590","534 stars today","2023-04-04 22:08:27"
"1804","14","bradtraversy/design-resources-for-developers","https://github.com/bradtraversy/design-resources-for-developers","Curated list of design and UI resources from stock photos, web templates, CSS frameworks, UI libraries, tools and much more","","49,926","10,282","305 stars today","2023-04-04 22:08:27"
"1805","15","dair-ai/ML-Papers-of-the-Week","https://github.com/dair-ai/ML-Papers-of-the-Week"," Highlighting the top ML papers every week.","","746","25","126 stars today","2023-04-04 22:08:27"
"1806","16","mayooear/gpt4-pdf-chatbot-langchain","https://github.com/mayooear/gpt4-pdf-chatbot-langchain","GPT4 & LangChain Chatbot for large PDF docs","TypeScript","5,480","926","398 stars today","2023-04-04 22:08:27"
"1807","17","exaloop/codon","https://github.com/exaloop/codon","A high-performance, zero-overhead, extensible Python compiler using LLVM","C++","11,478","393","211 stars today","2023-04-04 22:08:27"
"1808","18","apple/ml-stable-diffusion","https://github.com/apple/ml-stable-diffusion","Stable Diffusion with Core ML on Apple Silicon","Python","9,908","433","1,194 stars today","2023-04-04 22:08:27"
"1809","19","donnemartin/system-design-primer","https://github.com/donnemartin/system-design-primer","Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.","Python","216,337","38,506","299 stars today","2023-04-04 22:08:27"
"1810","20","public-apis/public-apis","https://github.com/public-apis/public-apis","A collective list of free APIs","Python","233,413","26,568","301 stars today","2023-04-04 22:08:27"
"1811","21","igorbrigadir/awesome-twitter-algo","https://github.com/igorbrigadir/awesome-twitter-algo","The release of the Twitter algorithm, annotated for recsys","","168","9","32 stars today","2023-04-04 22:08:27"
"1812","22","THUDM/ChatGLM-6B","https://github.com/THUDM/ChatGLM-6B","ChatGLM-6B：开源双语对话语言模型 | An Open Bilingual Dialogue Language Model","Python","12,855","1,308","442 stars today","2023-04-04 22:08:27"
"1813","23","teknium1/GPTeacher","https://github.com/teknium1/GPTeacher","A collection of modular datasets generated by GPT-4, General-Instruct - Roleplay-Instruct - Code-Instruct - and Toolformer","","321","24","65 stars today","2023-04-04 22:08:27"
"1814","24","Facico/Chinese-Vicuna","https://github.com/Facico/Chinese-Vicuna","Chinese-Vicuna: A Chinese Instruction-following LLaMA-based Model —— 一个中文低资源的llama+lora方案，结构参考alpaca","C","406","51","73 stars today","2023-04-04 22:08:27"
"1815","25","EbookFoundation/free-programming-books","https://github.com/EbookFoundation/free-programming-books","  Freely available programming books","","273,634","54,509","427 stars today","2023-04-04 22:08:27"
"1766","1","Torantulino/Auto-GPT","https://github.com/Torantulino/Auto-GPT","An experimental open-source attempt to make GPT-4 fully autonomous.","Python","3,220","240","2,647 stars today","2023-04-03 20:08:03"
"1767","2","apple/ml-stable-diffusion","https://github.com/apple/ml-stable-diffusion","Stable Diffusion with Core ML on Apple Silicon","Python","8,919","402","1,251 stars today","2023-04-03 20:08:03"
"1768","3","microsoft/JARVIS","https://github.com/microsoft/JARVIS","JARVIS, a system to connect LLMs with ML community","Python","2,253","108","1,294 stars today","2023-04-03 20:08:03"
"1769","4","PathOfBuildingCommunity/PathOfBuilding","https://github.com/PathOfBuildingCommunity/PathOfBuilding","Offline build planner for Path of Exile.","Lua","2,777","1,736","45 stars today","2023-04-03 20:08:03"
"1770","5","mckaywrigley/ai-code-translator","https://github.com/mckaywrigley/ai-code-translator","Use AI to translate code from one language to another.","TypeScript","935","113","550 stars today","2023-04-03 20:08:03"
"1771","6","sindresorhus/awesome","https://github.com/sindresorhus/awesome","  Awesome lists about all kinds of interesting topics","","247,231","25,345","318 stars today","2023-04-03 20:08:03"
"1772","7","hahahumble/speechgpt","https://github.com/hahahumble/speechgpt","SpeechGPT is a web application that enables you to converse with ChatGPT.","TypeScript","1,302","167","252 stars today","2023-04-03 20:08:03"
"1773","8","donnemartin/system-design-primer","https://github.com/donnemartin/system-design-primer","Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.","Python","216,051","38,473","271 stars today","2023-04-03 20:08:03"
"1774","9","EbookFoundation/free-programming-books","https://github.com/EbookFoundation/free-programming-books","  Freely available programming books","","273,106","54,481","288 stars today","2023-04-03 20:08:03"
"1775","10","lm-sys/FastChat","https://github.com/lm-sys/FastChat","The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""","Python","4,002","357","1,202 stars today","2023-04-03 20:08:03"
"1776","11","topjohnwu/Magisk","https://github.com/topjohnwu/Magisk","The Magic Mask for Android","C++","33,567","9,019","32 stars today","2023-04-03 20:08:03"
"1777","12","stochasticai/xturing","https://github.com/stochasticai/xturing","Build and control your own LLMs","Python","726","46","96 stars today","2023-04-03 20:08:03"
"1778","13","rustformers/llama-rs","https://github.com/rustformers/llama-rs","Run LLaMA inference on CPU, with Rust    ","Rust","2,292","97","150 stars today","2023-04-03 20:08:03"
"1779","14","helix-editor/helix","https://github.com/helix-editor/helix","A post-modern modal text editor.","Rust","20,620","1,428","177 stars today","2023-04-03 20:08:03"
"1780","15","ymcui/Chinese-LLaMA-Alpaca","https://github.com/ymcui/Chinese-LLaMA-Alpaca","中文LLaMA&Alpaca大语言模型+本地部署 (Chinese LLaMA & Alpaca LLMs)","Python","2,041","163","457 stars today","2023-04-03 20:08:03"
"1781","16","gothinkster/realworld","https://github.com/gothinkster/realworld","""The mother of all demo apps"" — Exemplary fullstack Medium.com clone powered by React, Angular, Node, Django, and many more","TypeScript","73,473","6,838","90 stars today","2023-04-03 20:08:03"
"1782","17","DarkFlippers/unleashed-firmware","https://github.com/DarkFlippers/unleashed-firmware","Flipper Zero Unleashed Firmware","C","6,413","590","35 stars today","2023-04-03 20:08:03"
"1783","18","OptimalScale/LMFlow","https://github.com/OptimalScale/LMFlow","An Extensible Toolkit for Finetuning and Inference of Large Foundation Models","JavaScript","1,735","140","1,005 stars today","2023-04-03 20:08:03"
"1784","19","twitter/the-algorithm","https://github.com/twitter/the-algorithm","Source code for Twitter's Recommendation Algorithm","Scala","41,820","7,788","6,568 stars today","2023-04-03 20:08:03"
"1785","20","DeSinc/SallyBot","https://github.com/DeSinc/SallyBot","AI Chatbot coded in Discord.net C#","C#","84","13","28 stars today","2023-04-03 20:08:03"
"1786","21","terrastruct/d2","https://github.com/terrastruct/d2","D2 is a modern diagram scripting language that turns text to diagrams.","Go","11,744","234","118 stars today","2023-04-03 20:08:03"
"1787","22","Synaptrix/ChatGPT-Desktop","https://github.com/Synaptrix/ChatGPT-Desktop","ChatGPT 跨平台客户端，快捷键快速唤醒窗口，问答快人一步！","Vue","961","98","174 stars today","2023-04-03 20:08:03"
"1788","23","microsoft/ML-For-Beginners","https://github.com/microsoft/ML-For-Beginners","12 weeks, 26 lessons, 52 quizzes, classic Machine Learning for all","Jupyter Notebook","46,339","9,552","592 stars today","2023-04-03 20:08:03"
"1789","24","twitter/the-algorithm-ml","https://github.com/twitter/the-algorithm-ml","Source code for Twitter's Recommendation Algorithm","Python","6,560","1,485","1,584 stars today","2023-04-03 20:08:03"
"1790","25","Yidadaa/ChatGPT-Next-Web","https://github.com/Yidadaa/ChatGPT-Next-Web","一键拥有你自己的 ChatGPT 网页服务。 One-Click to deploy your own ChatGPT web UI.","TypeScript","10,196","4,206","1,404 stars today","2023-04-03 20:08:03"
"1741","1","RosettaCommons/RFdiffusion","https://github.com/RosettaCommons/RFdiffusion","Code for running RFdiffusion","Python","417","59","113 stars today","2023-04-01 22:17:22"
"1742","2","Synaptrix/ChatGPT-Desktop","https://github.com/Synaptrix/ChatGPT-Desktop","ChatGPT 跨平台客户端，快捷键快速唤醒窗口，问答快人一步！","Vue","526","52","66 stars today","2023-04-01 22:17:22"
"1743","3","hahahumble/speechgpt","https://github.com/hahahumble/speechgpt","SpeechGPT is a web application that enables you to converse with ChatGPT.","TypeScript","795","112","355 stars today","2023-04-01 22:17:22"
"1744","4","ymcui/Chinese-LLaMA-Alpaca","https://github.com/ymcui/Chinese-LLaMA-Alpaca","中文LLaMA&Alpaca大语言模型+本地部署 (Chinese LLaMA & Alpaca LLMs)","Python","1,350","109","283 stars today","2023-04-01 22:17:22"
"1745","5","ZrrSkywalker/LLaMA-Adapter","https://github.com/ZrrSkywalker/LLaMA-Adapter","Fine-tuning LLaMA to follow instructions within 1 Hour and 1.2M Parameters","Python","1,428","89","302 stars today","2023-04-01 22:17:22"
"1746","6","programthink/zhao","https://github.com/programthink/zhao","【编程随想】整理的《太子党关系网络》，专门揭露赵国的权贵","Python","12,143","2,732","72 stars today","2023-04-01 22:17:22"
"1747","7","Bin-Huang/chatbox","https://github.com/Bin-Huang/chatbox","A desktop app for ChatGPT API (OpenAI API) that supports Windows, Mac & Linux. 开源的ChatGPT桌面应用，prompt 开发神器，全平台支持，下载安装包就能用","TypeScript","4,828","444","594 stars today","2023-04-01 22:17:22"
"1748","8","helix-editor/helix","https://github.com/helix-editor/helix","A post-modern modal text editor.","Rust","20,331","1,411","99 stars today","2023-04-01 22:17:22"
"1749","9","yzfly/awesome-chatgpt-zh","https://github.com/yzfly/awesome-chatgpt-zh","ChatGPT 中文指南，指令指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up!","","2,152","108","373 stars today","2023-04-01 22:17:22"
"1750","10","PrefectHQ/marvin","https://github.com/PrefectHQ/marvin","   A batteries-included library for GPT-powered bots and AI functions","Python","786","28","232 stars today","2023-04-01 22:17:22"
"1751","11","yakGPT/yakGPT","https://github.com/yakGPT/yakGPT","Locally running, hands-free ChatGPT","TypeScript","600","71","192 stars today","2023-04-01 22:17:22"
"1752","12","new-ai-company/ide","https://github.com/new-ai-company/ide","$NAME is an AI-powered IDE. Developers describe what they want to build by writing documentation. Then let AI agents with access to tools do the coding work.","Python","521","32","142 stars today","2023-04-01 22:17:22"
"1753","13","nomic-ai/gpt4all","https://github.com/nomic-ai/gpt4all","gpt4all: a chatbot trained on a massive collection of clean assistant data including code, stories and dialogue","Python","15,796","1,397","2,621 stars today","2023-04-01 22:17:22"
"1754","14","hpcaitech/ColossalAI","https://github.com/hpcaitech/ColossalAI","Making large AI models cheaper, faster and more accessible","Python","25,580","2,851","1,207 stars today","2023-04-01 22:17:22"
"1755","15","nomic-ai/nomic","https://github.com/nomic-ai/nomic","Interact with Massive Embedding and Text Datasets in Your Web Browser","Python","152","23","22 stars today","2023-04-01 22:17:22"
"1756","16","thinkingjimmy/Learning-Prompt","https://github.com/thinkingjimmy/Learning-Prompt","免费 Prompt Engineering 教程","CSS","1,564","102","276 stars today","2023-04-01 22:17:22"
"1757","17","binary-husky/chatgpt_academic","https://github.com/binary-husky/chatgpt_academic","科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python工程剖析功能/自我剖析功能","Python","17,247","1,756","2,431 stars today","2023-04-01 22:17:22"
"1758","18","mckaywrigley/chatbot-ui","https://github.com/mckaywrigley/chatbot-ui","An open source ChatGPT UI.","TypeScript","6,839","1,274","494 stars today","2023-04-01 22:17:22"
"1759","19","sqlchat/sqlchat","https://github.com/sqlchat/sqlchat","Chat-based SQL client for the next decade","TypeScript","425","26","39 stars today","2023-04-01 22:17:22"
"1760","20","twitter/twemoji","https://github.com/twitter/twemoji","Emoji for everyone. https://twemoji.twitter.com/","HTML","15,552","1,834","81 stars today","2023-04-01 22:17:22"
"1761","21","johnlui/PPHC","https://github.com/johnlui/PPHC"," 《高并发的哲学原理》开源图书（CC BY-NC-ND）","Rust","1,966","174","42 stars today","2023-04-01 22:17:22"
"1762","22","Yidadaa/ChatGPT-Next-Web","https://github.com/Yidadaa/ChatGPT-Next-Web","一键拥有你自己的 ChatGPT 网页服务。 One-Click to deploy your own ChatGPT web UI.","TypeScript","7,441","2,953","621 stars today","2023-04-01 22:17:22"
"1763","23","Chanzhaoyu/chatgpt-web","https://github.com/Chanzhaoyu/chatgpt-web","用 Express 和 Vue3 搭建的 ChatGPT 演示网页","Vue","13,277","4,042","309 stars today","2023-04-01 22:17:22"
"1764","24","microsoft/visual-chatgpt","https://github.com/microsoft/visual-chatgpt","Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models","Python","28,181","2,518","452 stars today","2023-04-01 22:17:22"
